origin,destination,count
Turkey,Poland,469
United Arab Emirates,Poland,86
Yemen,Poland,96
Cambodia,Poland,23
Indonesia,Poland,46
Malaysia,Poland,8
Philippines,Poland,49
Thailand,Poland,38
Viet Nam,Poland,1713
China,Poland,674
Japan,Poland,238
Mongolia,Poland,171
Republic of Korea,Poland,38
Kazakhstan,Poland,3496
Kyrgyzstan,Poland,78
Tajikistan,Poland,62
Turkmenistan,Poland,46
Uzbekistan,Poland,364
Albania,Poland,60
Bosnia and Herzegovina,Poland,3383
Croatia,Poland,835
Greece,Poland,2900
Italy,Poland,4457
Montenegro,Poland,201
Portugal,Poland,62
Serbia,Poland,3470
Slovenia,Poland,134
Spain,Poland,1153
Austria,Poland,4477
Belgium,Poland,2904
France,Poland,35964
Germany,Poland,105540
Luxembourg,Poland,130
Monaco,Poland,2
Netherlands,Poland,1001
Switzerland,Poland,525
Belarus,Poland,108478
Bulgaria,Poland,1766
Hungary,Poland,1395
Republic of Moldova,Poland,341
Romania,Poland,3475
Russian Federation,Poland,56310
Slovakia,Poland,1572
Ukraine,Poland,321013
Denmark,Poland,729
Estonia,Poland,293
Finland,Poland,199
Iceland,Poland,42
Ireland,Poland,74
Latvia,Poland,2317
Lithuania,Poland,82835
Norway,Poland,326
Sweden,Poland,729
Algeria,Poland,470
Egypt,Poland,211
Libya,Poland,316
Morocco,Poland,162
Sudan,Poland,64
Tunisia,Poland,137
Angola,Poland,28
Cameroon,Poland,10
Congo,Poland,50
Ghana,Poland,48
Guinea,Poland,12
Mali,Poland,26
Nigeria,Poland,205
Senegal,Poland,25
South Africa,Poland,275
Eritrea,Poland,2
Ethiopia,Poland,50
Kenya,Poland,55
Mozambique,Poland,13
Uganda,Poland,45
United Republic of Tanzania,Poland,52
Zambia,Poland,38
Zimbabwe,Poland,26
Australia,Poland,631
New Zealand,Poland,52
Cuba,Poland,191
Dominican Republic,Poland,3
Argentina,Poland,183
Bolivia (Plurinational State of),Poland,26
Brazil,Poland,219
Chile,Poland,24
Colombia,Poland,59
Ecuador,Poland,31
Guyana,Poland,13
Peru,Poland,105
Uruguay,Poland,10
Venezuela (Bolivarian Republic of),Poland,49
Costa Rica,Poland,21
Mexico,Poland,120
Panama,Poland,25
Canada,Poland,1614
United States of America,Poland,9349
Azerbaijan,Republic of Moldova,1708
Georgia,Republic of Moldova,1617
Israel,Republic of Moldova,141
Turkey,Republic of Moldova,320
Mongolia,Republic of Moldova,159
Kazakhstan,Republic of Moldova,8989
Uzbekistan,Republic of Moldova,1833
Greece,Republic of Moldova,140
Italy,Republic of Moldova,424
Portugal,Republic of Moldova,183
Germany,Republic of Moldova,1558
Belarus,Republic of Moldova,5768
Bulgaria,Republic of Moldova,211
Hungary,Republic of Moldova,315
Poland,Republic of Moldova,362
Romania,Republic of Moldova,2341
Russian Federation,Republic of Moldova,102749
Ukraine,Republic of Moldova,111007
Bangladesh,Romania,7
Iran (Islamic Republic of),Romania,899
Pakistan,Romania,1
Sri Lanka,Romania,1
Armenia,Romania,1
Cyprus,Romania,48
Iraq,Romania,998
Israel,Romania,785
Jordan,Romania,809
Lebanon,Romania,999
Saudi Arabia,Romania,6
State of Palestine,Romania,19
Syrian Arab Republic,Romania,7217
Turkey,Romania,2797
United Arab Emirates,Romania,4
Philippines,Romania,14
Viet Nam,Romania,8
China,Romania,2100
Japan,Romania,39
Republic of Korea,Romania,8
Albania,Romania,675
Bosnia and Herzegovina,Romania,122
Croatia,Romania,1543
Greece,Romania,4321
Italy,Romania,2469
Portugal,Romania,113
Serbia,Romania,1987
Spain,Romania,213
Austria,Romania,536
Belgium,Romania,235
France,Romania,942
Germany,Romania,2299
Luxembourg,Romania,35
Netherlands,Romania,279
Switzerland,Romania,63
Belarus,Romania,45
Bulgaria,Romania,19404
Hungary,Romania,5624
Poland,Romania,419
Republic of Moldova,Romania,38405
Russian Federation,Romania,7654
Slovakia,Romania,277
Ukraine,Romania,13688
Denmark,Romania,53
Finland,Romania,102
Ireland,Romania,69
Norway,Romania,2
Sweden,Romania,89
Algeria,Romania,7
Egypt,Romania,20
Morocco,Romania,8
Tunisia,Romania,4
Guinea,Romania,1
Nigeria,Romania,1
Australia,Romania,85
Cuba,Romania,1
Argentina,Romania,8
Brazil,Romania,4
Venezuela (Bolivarian Republic of),Romania,7
Mexico,Romania,9
Canada,Romania,138
United States of America,Romania,1425
Afghanistan,Russian Federation,11486
Bangladesh,Russian Federation,753
India,Russian Federation,6072
Iran (Islamic Republic of),Russian Federation,2461
Maldives,Russian Federation,109
Nepal,Russian Federation,395
Pakistan,Russian Federation,1002
Sri Lanka,Russian Federation,829
Armenia,Russian Federation,478856
Azerbaijan,Russian Federation,841759
Cyprus,Russian Federation,437
Georgia,Russian Federation,625743
Iraq,Russian Federation,959
Israel,Russian Federation,2345
Jordan,Russian Federation,999
Kuwait,Russian Federation,170
Lebanon,Russian Federation,1225
Oman,Russian Federation,40
Qatar,Russian Federation,97
Saudi Arabia,Russian Federation,229
State of Palestine,Russian Federation,1248
Syrian Arab Republic,Russian Federation,3332
Turkey,Russian Federation,8962
United Arab Emirates,Russian Federation,230
Yemen,Russian Federation,574
Cambodia,Russian Federation,148
Indonesia,Russian Federation,283
Lao People's Democratic Republic,Russian Federation,68
Malaysia,Russian Federation,490
Myanmar,Russian Federation,256
Philippines,Russian Federation,154
Singapore,Russian Federation,60
Thailand,Russian Federation,80
Viet Nam,Russian Federation,23695
China,Russian Federation,60177
Japan,Russian Federation,679
Mongolia,Russian Federation,23503
Republic of Korea,Russian Federation,1948
Kazakhstan,Russian Federation,2571681
Kyrgyzstan,Russian Federation,461140
Tajikistan,Russian Federation,381090
Turkmenistan,Russian Federation,174352
Uzbekistan,Russian Federation,913322
Albania,Russian Federation,915
Bosnia and Herzegovina,Russian Federation,648
Croatia,Russian Federation,250
Greece,Russian Federation,1882
Italy,Russian Federation,894
Malta,Russian Federation,636
Montenegro,Russian Federation,545
Portugal,Russian Federation,117
San Marino,Russian Federation,41
Slovenia,Russian Federation,113
Spain,Russian Federation,831
Austria,Russian Federation,3894
Belgium,Russian Federation,824
France,Russian Federation,1436
Germany,Russian Federation,149414
Luxembourg,Russian Federation,87
Monaco,Russian Federation,238
Netherlands,Russian Federation,368
Switzerland,Russian Federation,415
Belarus,Russian Federation,930977
Bulgaria,Russian Federation,8749
Hungary,Russian Federation,18565
Poland,Russian Federation,33418
Republic of Moldova,Russian Federation,276101
Romania,Russian Federation,4477
Slovakia,Russian Federation,1036
Ukraine,Russian Federation,3541839
Denmark,Russian Federation,2556
Estonia,Russian Federation,67055
Finland,Russian Federation,1994
Iceland,Russian Federation,56
Ireland,Russian Federation,156
Latvia,Russian Federation,101991
Lithuania,Russian Federation,85756
Norway,Russian Federation,1210
Sweden,Russian Federation,324
Algeria,Russian Federation,1033
Egypt,Russian Federation,1425
Libya,Russian Federation,339
Morocco,Russian Federation,1220
Sudan,Russian Federation,361
Tunisia,Russian Federation,426
Western Sahara,Russian Federation,119
Angola,Russian Federation,404
Cameroon,Russian Federation,488
Central African Republic,Russian Federation,129
Chad,Russian Federation,112
Congo,Russian Federation,341
Equatorial Guinea,Russian Federation,37
Benin,Russian Federation,320
Burkina Faso,Russian Federation,592
Cabo Verde,Russian Federation,47
Côte d'Ivoire,Russian Federation,85
Ghana,Russian Federation,231
Guinea,Russian Federation,351
Guinea-Bissau,Russian Federation,264
Mali,Russian Federation,132
Niger,Russian Federation,21
Nigeria,Russian Federation,876
Senegal,Russian Federation,100
Botswana,Russian Federation,189
Namibia,Russian Federation,82
South Africa,Russian Federation,229
Burundi,Russian Federation,153
Comoros,Russian Federation,13
Ethiopia,Russian Federation,293
Kenya,Russian Federation,355
Madagascar,Russian Federation,130
Malawi,Russian Federation,7
Mauritius,Russian Federation,213
Mozambique,Russian Federation,96
Rwanda,Russian Federation,154
Somalia,Russian Federation,109
Uganda,Russian Federation,84
United Republic of Tanzania,Russian Federation,211
Zambia,Russian Federation,245
Zimbabwe,Russian Federation,243
American Samoa,Russian Federation,1029
Tuvalu,Russian Federation,33
Australia,Russian Federation,699
New Zealand,Russian Federation,180
Northern Mariana Islands,Russian Federation,273
Anguilla,Russian Federation,286
Cuba,Russian Federation,2246
Argentina,Russian Federation,543
Bolivia (Plurinational State of),Russian Federation,331
Brazil,Russian Federation,590
Chile,Russian Federation,662
Colombia,Russian Federation,249
Ecuador,Russian Federation,280
Paraguay,Russian Federation,126
Peru,Russian Federation,595
Uruguay,Russian Federation,500
Venezuela (Bolivarian Republic of),Russian Federation,369
Costa Rica,Russian Federation,33
Mexico,Russian Federation,162
Nicaragua,Russian Federation,60
Panama,Russian Federation,61
Canada,Russian Federation,385
United States of America,Russian Federation,2915
Afghanistan,Slovakia,315
India,Slovakia,97
Iran (Islamic Republic of),Slovakia,93
Pakistan,Slovakia,93
Armenia,Slovakia,94
Azerbaijan,Slovakia,23
Cyprus,Slovakia,69
Georgia,Slovakia,51
Iraq,Slovakia,49
Israel,Slovakia,118
Jordan,Slovakia,36
Kuwait,Slovakia,47
Lebanon,Slovakia,68
Saudi Arabia,Slovakia,22
State of Palestine,Slovakia,24
Syrian Arab Republic,Slovakia,148
Turkey,Slovakia,201
United Arab Emirates,Slovakia,43
Yemen,Slovakia,22
Indonesia,Slovakia,17
Philippines,Slovakia,19
Thailand,Slovakia,40
Viet Nam,Slovakia,1381
China,Slovakia,681
Japan,Slovakia,88
Mongolia,Slovakia,41
Republic of Korea,Slovakia,346
Kazakhstan,Slovakia,158
Kyrgyzstan,Slovakia,15
Uzbekistan,Slovakia,29
Albania,Slovakia,60
Bosnia and Herzegovina,Slovakia,257
Croatia,Slovakia,527
Greece,Slovakia,262
Italy,Slovakia,1764
Malta,Slovakia,14
Montenegro,Slovakia,24
Portugal,Slovakia,104
Serbia,Slovakia,1230
Slovenia,Slovakia,203
Spain,Slovakia,537
Austria,Slovakia,2070
Belgium,Slovakia,529
France,Slovakia,1952
Germany,Slovakia,3067
Luxembourg,Slovakia,32
Netherlands,Slovakia,360
Switzerland,Slovakia,407
Belarus,Slovakia,140
Bulgaria,Slovakia,1437
Hungary,Slovakia,11565
Poland,Slovakia,4425
Republic of Moldova,Slovakia,73
Romania,Slovakia,5353
Russian Federation,Slovakia,1819
Ukraine,Slovakia,6561
Denmark,Slovakia,158
Estonia,Slovakia,33
Finland,Slovakia,98
Iceland,Slovakia,30
Ireland,Slovakia,530
Latvia,Slovakia,88
Lithuania,Slovakia,87
Norway,Slovakia,447
Sweden,Slovakia,167
Algeria,Slovakia,66
Egypt,Slovakia,118
Libya,Slovakia,35
Morocco,Slovakia,33
Tunisia,Slovakia,94
Angola,Slovakia,16
Chad,Slovakia,91
Congo,Slovakia,14
Ghana,Slovakia,12
Nigeria,Slovakia,69
South Africa,Slovakia,70
Ethiopia,Slovakia,19
Kenya,Slovakia,16
Australia,Slovakia,176
New Zealand,Slovakia,22
Cuba,Slovakia,90
Argentina,Slovakia,54
Brazil,Slovakia,66
Chile,Slovakia,17
Colombia,Slovakia,34
Ecuador,Slovakia,22
Peru,Slovakia,35
Mexico,Slovakia,53
Canada,Slovakia,288
United States of America,Slovakia,1402
Afghanistan,Ukraine,2416
India,Ukraine,4364
Iran (Islamic Republic of),Ukraine,2443
Armenia,Ukraine,54082
Azerbaijan,Ukraine,94083
Georgia,Ukraine,73621
Israel,Ukraine,4291
Jordan,Ukraine,4247
Lebanon,Ukraine,2019
State of Palestine,Ukraine,1731
Syrian Arab Republic,Ukraine,4255
Turkey,Ukraine,1550
Viet Nam,Ukraine,14166
China,Ukraine,7502
Kazakhstan,Ukraine,254065
Kyrgyzstan,Ukraine,30557
Tajikistan,Ukraine,33574
Turkmenistan,Ukraine,25840
Uzbekistan,Ukraine,251285
Germany,Ukraine,1239
Belarus,Ukraine,280687
Bulgaria,Ukraine,1983
Poland,Ukraine,3520
Republic of Moldova,Ukraine,171185
Russian Federation,Ukraine,3745842
Estonia,Ukraine,11687
Latvia,Ukraine,22289
Lithuania,Ukraine,27916
Morocco,Ukraine,1988
United States of America,Ukraine,3132
Portugal,Channel Islands,3525
France,Channel Islands,875
Ireland,Channel Islands,1731
Afghanistan,Denmark,2941
Bangladesh,Denmark,398
Bhutan,Denmark,9
India,Denmark,4391
Iran (Islamic Republic of),Denmark,11483
Maldives,Denmark,2
Nepal,Denmark,118
Pakistan,Denmark,10049
Sri Lanka,Denmark,8005
Armenia,Denmark,459
Azerbaijan,Denmark,95
Bahrain,Denmark,95
Cyprus,Denmark,151
Georgia,Denmark,83
Iraq,Denmark,12988
Israel,Denmark,1454
Jordan,Denmark,967
Kuwait,Denmark,962
Lebanon,Denmark,12396
Oman,Denmark,13
Qatar,Denmark,31
Saudi Arabia,Denmark,191
Syrian Arab Republic,Denmark,1304
Turkey,Denmark,30089
United Arab Emirates,Denmark,192
Yemen,Denmark,141
Brunei Darussalam,Denmark,4
Cambodia,Denmark,129
Indonesia,Denmark,633
Lao People's Democratic Republic,Denmark,24
Malaysia,Denmark,404
Myanmar,Denmark,64
Philippines,Denmark,3929
Singapore,Denmark,379
Thailand,Denmark,5596
Viet Nam,Denmark,8651
China,Denmark,3580
Japan,Denmark,1323
Mongolia,Denmark,17
Republic of Korea,Denmark,8273
Kazakhstan,Denmark,43
Kyrgyzstan,Denmark,2
Tajikistan,Denmark,7
Turkmenistan,Denmark,4
Uzbekistan,Denmark,42
Albania,Denmark,84
Andorra,Denmark,1
Bosnia and Herzegovina,Denmark,18844
Croatia,Denmark,579
Greece,Denmark,1093
Italy,Denmark,3333
Malta,Denmark,58
Montenegro,Denmark,1965
Portugal,Denmark,681
Serbia,Denmark,5891
Slovenia,Denmark,64
Spain,Denmark,2747
Austria,Denmark,1525
Belgium,Denmark,1233
France,Denmark,4238
Germany,Denmark,28060
Liechtenstein,Denmark,11
Luxembourg,Denmark,226
Monaco,Denmark,7
Netherlands,Denmark,4835
Switzerland,Denmark,1922
Belarus,Denmark,144
Bulgaria,Denmark,666
Hungary,Denmark,1641
Poland,Denmark,10954
Republic of Moldova,Denmark,67
Romania,Denmark,1993
Russian Federation,Denmark,3493
Slovakia,Denmark,121
Ukraine,Denmark,695
Estonia,Denmark,460
Finland,Denmark,3826
Iceland,Denmark,5955
Ireland,Denmark,1153
Latvia,Denmark,667
Lithuania,Denmark,944
Norway,Denmark,16652
Sweden,Denmark,19772
Algeria,Denmark,907
Egypt,Denmark,1282
Libya,Denmark,170
Morocco,Denmark,4881
Sudan,Denmark,206
Tunisia,Denmark,723
Angola,Denmark,106
Cameroon,Denmark,137
Central African Republic,Denmark,2
Chad,Denmark,2
Congo,Denmark,84
Democratic Republic of the Congo,Denmark,169
Gabon,Denmark,5
Benin,Denmark,33
Burkina Faso,Denmark,21
Cabo Verde,Denmark,18
Côte d'Ivoire,Denmark,311
Gambia,Denmark,483
Ghana,Denmark,965
Guinea,Denmark,54
Guinea-Bissau,Denmark,31
Liberia,Denmark,106
Mali,Denmark,26
Mauritania,Denmark,26
Niger,Denmark,9
Nigeria,Denmark,558
Senegal,Denmark,81
Sierra Leone,Denmark,255
Togo,Denmark,99
Botswana,Denmark,61
Lesotho,Denmark,40
Namibia,Denmark,37
South Africa,Denmark,984
Burundi,Denmark,241
Comoros,Denmark,16
Djibouti,Denmark,16
Eritrea,Denmark,84
Ethiopia,Denmark,1081
Kenya,Denmark,996
Madagascar,Denmark,22
Malawi,Denmark,47
Mauritius,Denmark,110
Mozambique,Denmark,122
Rwanda,Denmark,129
Seychelles,Denmark,21
Somalia,Denmark,11586
Uganda,Denmark,941
United Republic of Tanzania,Denmark,792
Zambia,Denmark,342
Zimbabwe,Denmark,268
Cook Islands,Denmark,1
Samoa,Denmark,10
Tonga,Denmark,7
Australia,Denmark,1638
New Zealand,Denmark,545
Fiji,Denmark,21
Papua New Guinea,Denmark,7
Solomon Islands,Denmark,2
Vanuatu,Denmark,4
Kiribati,Denmark,2
Bahamas,Denmark,9
Barbados,Denmark,24
Cuba,Denmark,170
Dominica,Denmark,9
Dominican Republic,Denmark,77
Grenada,Denmark,7
Haiti,Denmark,130
Jamaica,Denmark,132
Saint Vincent and the Grenadines,Denmark,8
Trinidad and Tobago,Denmark,151
Argentina,Denmark,965
Bolivia (Plurinational State of),Denmark,149
Brazil,Denmark,1542
Chile,Denmark,1326
Colombia,Denmark,2040
Ecuador,Denmark,379
Guyana,Denmark,99
Paraguay,Denmark,54
Peru,Denmark,547
Suriname,Denmark,26
Uruguay,Denmark,204
Venezuela (Bolivarian Republic of),Denmark,389
Belize,Denmark,5
Costa Rica,Denmark,93
El Salvador,Denmark,50
Guatemala,Denmark,133
Honduras,Denmark,69
Mexico,Denmark,461
Nicaragua,Denmark,122
Panama,Denmark,37
Canada,Denmark,2862
Greenland,Denmark,12489
United States of America,Denmark,8596
India,Estonia,53
Armenia,Estonia,595
Azerbaijan,Estonia,1437
Georgia,Estonia,1572
China,Estonia,124
Mongolia,Estonia,58
Kazakhstan,Estonia,3808
Kyrgyzstan,Estonia,565
Tajikistan,Estonia,355
Turkmenistan,Estonia,371
Uzbekistan,Estonia,1082
France,Estonia,88
Germany,Estonia,970
Belarus,Estonia,14756
Hungary,Estonia,76
Poland,Estonia,496
Republic of Moldova,Estonia,870
Russian Federation,Estonia,188970
Ukraine,Estonia,24457
Denmark,Estonia,52
Finland,Estonia,1369
Latvia,Estonia,4289
Lithuania,Estonia,2083
Sweden,Estonia,188
Canada,Estonia,60
United States of America,Estonia,191
Afghanistan,Finland,284
Bangladesh,Finland,347
India,Finland,986
Iran (Islamic Republic of),Finland,1762
Maldives,Finland,1
Nepal,Finland,82
Pakistan,Finland,334
Sri Lanka,Finland,304
Armenia,Finland,19
Azerbaijan,Finland,8
Bahrain,Finland,3
Cyprus,Finland,64
Georgia,Finland,9
Iraq,Finland,2699
Israel,Finland,391
Jordan,Finland,118
Kuwait,Finland,61
Lebanon,Finland,249
Oman,Finland,2
Qatar,Finland,4
Saudi Arabia,Finland,169
Syrian Arab Republic,Finland,161
Turkey,Finland,1808
United Arab Emirates,Finland,30
Yemen,Finland,19
Cambodia,Finland,83
Indonesia,Finland,112
Lao People's Democratic Republic,Finland,5
Malaysia,Finland,188
Myanmar,Finland,50
Philippines,Finland,669
Singapore,Finland,50
Thailand,Finland,1509
Viet Nam,Finland,2424
China,Finland,1783
Japan,Finland,538
Mongolia,Finland,13
Republic of Korea,Finland,111
Kazakhstan,Finland,44
Kyrgyzstan,Finland,2
Tajikistan,Finland,3
Turkmenistan,Finland,4
Uzbekistan,Finland,11
Albania,Finland,34
Andorra,Finland,1
Bosnia and Herzegovina,Finland,200
Croatia,Finland,104
Greece,Finland,394
Italy,Finland,806
Malta,Finland,18
Portugal,Finland,119
Slovenia,Finland,4
Spain,Finland,655
Austria,Finland,262
Belgium,Finland,173
France,Finland,916
Germany,Finland,3013
Luxembourg,Finland,27
Monaco,Finland,2
Netherlands,Finland,615
Switzerland,Finland,517
Belarus,Finland,32
Bulgaria,Finland,421
Hungary,Finland,734
Poland,Finland,987
Republic of Moldova,Finland,13
Romania,Finland,593
Russian Federation,Finland,57502
Slovakia,Finland,14
Ukraine,Finland,183
Denmark,Finland,595
Estonia,Finland,6569
Iceland,Finland,101
Ireland,Finland,168
Latvia,Finland,234
Lithuania,Finland,135
Norway,Finland,802
Sweden,Finland,23584
Algeria,Finland,377
Egypt,Finland,342
Libya,Finland,61
Morocco,Finland,871
Tunisia,Finland,252
Angola,Finland,94
Cameroon,Finland,24
Central African Republic,Finland,2
Chad,Finland,3
Congo,Finland,12
Democratic Republic of the Congo,Finland,277
Gabon,Finland,1
Benin,Finland,1
Burkina Faso,Finland,1
Cabo Verde,Finland,4
Côte d'Ivoire,Finland,41
Gambia,Finland,169
Ghana,Finland,248
Guinea,Finland,8
Guinea-Bissau,Finland,3
Liberia,Finland,34
Mali,Finland,3
Niger,Finland,10
Nigeria,Finland,245
Senegal,Finland,34
Sierra Leone,Finland,36
Togo,Finland,12
Botswana,Finland,3
Namibia,Finland,24
South Africa,Finland,175
Burundi,Finland,5
Comoros,Finland,2
Djibouti,Finland,2
Eritrea,Finland,9
Ethiopia,Finland,584
Kenya,Finland,180
Madagascar,Finland,3
Malawi,Finland,2
Mauritius,Finland,22
Mozambique,Finland,18
Rwanda,Finland,24
Seychelles,Finland,2
Somalia,Finland,3490
Uganda,Finland,22
United Republic of Tanzania,Finland,145
Zambia,Finland,59
Zimbabwe,Finland,19
Tonga,Finland,1
Australia,Finland,552
New Zealand,Finland,72
Fiji,Finland,6
Papua New Guinea,Finland,3
Bahamas,Finland,3
Barbados,Finland,7
Cuba,Finland,125
Dominica,Finland,1
Dominican Republic,Finland,34
Haiti,Finland,1
Jamaica,Finland,29
Saint Kitts and Nevis,Finland,1
Saint Lucia,Finland,1
Saint Vincent and the Grenadines,Finland,2
Trinidad and Tobago,Finland,13
Argentina,Finland,132
Bolivia (Plurinational State of),Finland,44
Brazil,Finland,243
Chile,Finland,183
Colombia,Finland,352
Ecuador,Finland,45
Guyana,Finland,8
Paraguay,Finland,6
Peru,Finland,161
Suriname,Finland,3
Uruguay,Finland,43
Venezuela (Bolivarian Republic of),Finland,47
Belize,Finland,2
Costa Rica,Finland,21
El Salvador,Finland,17
Guatemala,Finland,25
Honduras,Finland,14
Mexico,Finland,129
Nicaragua,Finland,41
Panama,Finland,12
Canada,Finland,993
United States of America,Finland,2442
Afghanistan,Iceland,1
India,Iceland,148
Iran (Islamic Republic of),Iceland,18
Nepal,Iceland,15
Pakistan,Iceland,12
Sri Lanka,Iceland,102
Armenia,Iceland,2
Azerbaijan,Iceland,3
Bahrain,Iceland,1
Cyprus,Iceland,3
Georgia,Iceland,4
Iraq,Iceland,15
Israel,Iceland,19
Jordan,Iceland,12
Kuwait,Iceland,1
Lebanon,Iceland,19
Qatar,Iceland,2
Saudi Arabia,Iceland,2
Syrian Arab Republic,Iceland,14
Turkey,Iceland,35
United Arab Emirates,Iceland,1
